"subject" "activity" "dataFeatures" "NA"
3 0.2754235 5 -0.021202006
3 0.27546483 4 -0.0076867715
3 0.27552752 4 -0.014104146
3 0.27555343 4 -0.016676012
3 0.27565662 4 -0.018430818
3 0.27589441 4 -0.015358871
3 0.27593368 6 -0.018447236
3 0.2759498 3 -0.054026822
3 0.27605329 5 -0.015408535
3 0.27614864 4 0.0015088688
3 0.27618768 4 -0.017867055
3 0.27619094 5 -0.015568594
3 0.27619261 6 -0.015433074
3 0.27631796 1 -0.0012859649
3 0.27667259 3 -0.035498731
3 0.27687512 4 -0.01572964
3 0.27698778 4 -0.018260734
3 0.27705363 3 -0.025718815
3 0.27710055 6 -0.017914596
3 0.2771948 6 -0.018289354
3 0.27732739 4 0.019990398
3 0.277341 5 -0.016725672
3 0.27739954 5 -0.015537024
3 0.27745001 5 -0.015213574
3 0.27758758 4 -0.026988376
3 0.27764222 2 -0.043879138
3 0.27766128 4 -0.017271065
3 0.27771105 6 -0.017850354
3 0.27771536 4 -0.017965805
3 0.27788045 4 -0.017338655
3 0.27789697 4 -0.016519861
3 0.27802477 6 -0.01727334
3 0.27807082 6 -0.026539151
3 0.27824475 6 -0.019981604
3 0.27826892 1 0.018375829
3 0.27832059 4 -0.025827408
3 0.2783618 5 -0.013656893
3 0.27838495 4 -0.019059906
3 0.27851827 1 -0.019819862
3 0.27854618 3 -0.018912952
3 0.27864378 5 -0.012788195
3 0.27867898 5 -0.013728366
3 0.27882544 4 -0.014209379
3 0.27889486 4 -0.0044941887
3 0.27907242 5 -0.017639768
3 0.27944197 5 -0.023078631
3 0.27950407 4 -0.02047285
3 0.27952882 5 -0.016447003
3 0.28009789 5 -0.018414133
3 0.28011247 5 -0.012618021
3 0.28076891 6 -0.017289589
3 0.280936 6 -0.018769082
3 0.28100578 5 -0.037916442
3 0.2813921 5 -0.0123645
3 0.28144069 1 0.022608484
3 0.28152916 6 -0.013984689
3 0.28162614 5 -0.015273006
3 0.28167526 4 -0.017778461
3 0.28170692 6 -0.014668325
3 0.28176742 3 -0.00072678829
3 0.28179384 5 -0.014159431
3 0.28226646 6 -0.029489979
3 0.28247452 5 -0.011067786
3 0.2826611 5 -0.011751325
3 0.28308509 2 0.0097610841
3 0.28326382 5 -0.012030672
3 0.28335241 5 -0.010728703
3 0.28348739 6 -0.013316486
3 0.28410731 5 -0.010061076
3 0.28430928 5 -0.0032622565
3 0.28447768 5 0.0030326103
3 0.28577601 4 -0.033157071
3 0.28643265 5 -0.023842891
3 0.28684091 6 -0.013721018
3 0.28685725 4 -0.02272766
3 0.286952 5 -0.011682068
3 0.28706553 5 -0.0059866427
3 0.28749007 5 0.016839126
3 0.28766482 6 -0.011355923
3 0.28778228 6 -0.020286286
3 0.28817583 6 -0.014690457
3 0.28827279 5 -0.006332133
3 0.28882018 6 -0.015725603
3 0.28896163 2 -0.032060168
3 0.28919046 6 -0.016912076
3 0.28931482 6 -0.014115319
3 0.2895603 1 -0.031446345
3 0.28980389 4 -0.067702978
3 0.29067526 6 -0.06840145
3 0.292282 6 -0.014277655
3 0.293718 1 0.0054011672
3 0.29407001 2 -0.075006256
3 0.29412126 6 -0.015314462
3 0.29453204 1 -0.02786412
3 0.29480972 3 0.0090315446
3 0.29495455 5 0.009075787
3 0.2951506 3 -0.0019481725
3 0.29658487 1 -0.0031571521
3 0.29724976 2 -0.01413362
3 0.29724979 3 -0.042621318
3 0.29782733 1 -0.0038733054
3 0.29805475 2 -0.031431622
3 0.29812846 2 -0.021686009
3 0.29854837 2 0.006219991
3 0.29920213 2 0.00088910097
3 0.29966975 1 0.01773035
3 0.30126226 2 -0.031648946
3 0.30174345 6 -0.010642162
3 0.30192251 3 -0.036593718
3 0.30282609 2 -0.066835794
3 0.30283482 5 0.021142501
3 0.30643156 5 0.027459372
3 0.3067724 2 0.0027934938
3 0.30984748 2 -0.076027687
3 0.31137714 2 -0.025184805
3 0.31341697 3 -0.020404815
3 0.31359331 1 -0.0045343396
3 0.31421469 6 -0.0097170633
3 0.31645563 1 -0.053056489
3 0.31860472 6 -0.035125806
3 0.32002946 2 -0.022273059
3 0.32127063 2 0.011140914
3 0.32179415 1 -0.02848843
3 0.32222132 1 -0.034243851
3 0.32332368 2 -0.053276359
3 0.3256536 4 0.028817786
3 0.3259736 2 -0.011531985
3 0.32614515 1 -0.043925372
3 0.32805345 3 -0.063723457
3 0.33268007 1 0.0052485192
3 0.33410992 3 -0.0093255827
3 0.33591127 3 0.0031701294
3 0.33614928 1 -0.023240895
3 0.3363213 3 0.01383788
3 0.33965369 3 -0.0011800018
3 0.34005104 1 -0.025916701
3 0.34063254 1 -0.05490863
3 0.34347369 3 -0.022355798
3 0.34416053 1 0.014026806
3 0.34790061 1 -0.018431216
3 0.35077557 1 -0.035447483
3 0.35136911 3 -0.043342194
3 0.35190941 3 -0.031399701
3 0.35345495 2 0.015948475
3 0.35614452 2 0.0033888051
3 0.35668201 3 -0.0084865836
3 0.3581001 3 -0.072325023
3 0.35930724 2 -0.037890725
3 0.35951803 2 -0.016889816
3 0.36100048 5 0.041930333
3 0.36480638 3 -0.00010105371
3 0.36675303 2 0.00058926763
3 0.36837858 1 -0.033389737
3 0.36888214 1 -0.02332779
3 0.37473871 3 0.0057025172
3 0.37655125 4 -0.11349946
3 0.38196763 2 -0.034866297
3 0.38293696 3 -0.03714332
3 0.38523426 1 0.00042136442
3 0.38648994 3 -0.046074048
3 0.38982759 2 0.016545606
3 0.39052715 2 -0.011742366
3 0.39317566 4 -0.081143811
3 0.39825953 3 0.016888494
3 0.40137358 3 -0.057840219
3 0.40464083 2 -0.014041612
3 0.40796171 3 -0.035302397
3 0.424807 3 -0.029256313
3 0.42756169 3 -0.04476333
3 0.43020885 5 0.10254087
3 0.43396328 3 -0.013693566
4 -0.27033343 6 0.059234721
4 0.051028466 6 0.0065653695
4 0.061186573 6 -0.011163862
4 0.079402186 4 0.14062679
4 0.12166437 3 -0.042791613
4 0.13771755 3 0.0018420117
4 0.14028257 2 -0.024774748
4 0.14957067 3 -0.0051893681
4 0.15940435 2 0.010533098
4 0.16016873 3 0.012275909
4 0.16422959 3 0.030590021
4 0.17290917 2 -0.12207847
4 0.17402448 2 -0.037292256
4 0.17856694 3 -0.02263644
4 0.1791572 2 -0.02288726
4 0.18529287 2 0.00081271653
4 0.19014289 4 0.055032093
4 0.19050003 5 -0.028162994
4 0.19108755 2 -0.011703716
4 0.19479704 2 -0.0093078134
4 0.19918776 5 0.036583027
4 0.20046704 1 -0.026278572
4 0.20637424 2 -6.2653314e-05
4 0.20956471 1 -0.020663275
4 0.21088246 3 0.0068403589
4 0.21150956 2 0.015320443
4 0.21463291 2 -0.014642436
4 0.21602107 3 -0.011841202
4 0.21748354 3 0.030261646
4 0.21894807 2 -0.050101861
4 0.21899076 3 -0.029465827
4 0.22200404 3 -0.0029673033
4 0.22571795 3 -0.039452822
4 0.22827325 3 0.007316065
4 0.22999415 3 0.013894079
4 0.23088375 2 -0.025104612
4 0.23349642 3 -0.046622351
4 0.23403677 3 -0.038275976
4 0.23488534 2 0.0031079074
4 0.23644039 2 -0.12193899
4 0.23647975 6 -0.013171324
4 0.23864352 2 -0.12418937
4 0.23899183 3 -0.042579971
4 0.23922113 1 0.0065782558
4 0.24066899 1 -0.040748481
4 0.24148213 2 -0.053850982
4 0.24362795 1 -0.026698627
4 0.2484134 1 -0.041231042
4 0.24842031 2 -0.0028505653
4 0.24843563 1 -0.020143338
4 0.24881813 2 -0.0082547695
4 0.24916439 1 -0.046933272
4 0.24934673 2 -0.018999253
4 0.24966739 2 -0.026959305
4 0.2504735 1 -0.035023747
4 0.25342313 2 -0.034023083
4 0.25520113 1 0.011061827
4 0.25553983 1 -0.025850438
4 0.25596857 6 -0.0074210551
4 0.25694564 1 0.0054141258
4 0.25756859 5 0.020305323
4 0.25779981 6 -0.016095206
4 0.2586033 3 0.012907529
4 0.25883749 1 -0.0069610662
4 0.25903815 6 -0.015621731
4 0.25955873 5 0.0046596569
4 0.26011522 2 -0.009225646
4 0.26021014 4 0.065940955
4 0.26030918 1 -0.011686588
4 0.2604804 1 -0.015305432
4 0.26093585 1 -0.0093436512
4 0.26105522 2 -0.024170981
4 0.26112918 1 -0.049985729
4 0.26158945 1 -0.022160746
4 0.26170209 3 0.0098124347
4 0.26227824 1 -0.057349042
4 0.26238894 6 -0.017120727
4 0.26265802 2 -0.0286908
4 0.26299648 6 -0.01304195
4 0.26413773 1 -0.054654853
4 0.2642178 4 -0.012400398
4 0.26482439 1 -0.021515022
4 0.26517313 5 -0.010026893
4 0.26619674 4 -0.014443952
4 0.26641823 5 -0.057992817
4 0.26654807 6 -0.01588764
4 0.26716515 4 0.027108345
4 0.26722577 2 -0.015071218
4 0.26728659 3 -0.019647729
4 0.26800319 4 -0.011157346
4 0.26830284 4 0.010543407
4 0.26841076 1 0.020047468
4 0.26852186 1 -0.042939982
4 0.26857249 3 -0.018425387
4 0.26870402 4 -0.012186752
4 0.26884884 1 0.008148501
4 0.26889439 1 -0.015807914
4 0.26896048 5 -0.022184652
4 0.26911817 5 -0.02580678
4 0.2693487 1 -0.0025087408
4 0.26937883 3 -0.037452758
4 0.26942456 6 -0.01055157
4 0.26980626 1 -0.00025139395
4 0.27008378 5 0.0048569578
4 0.2701509 5 -0.0066498908
4 0.27050501 1 -0.028146555
4 0.27084629 4 -0.040086523
4 0.27099024 4 -0.013259527
4 0.27135016 5 -0.021277032
4 0.27151202 5 -0.01879681
4 0.27175142 2 -0.052301652
4 0.27175681 4 -0.0079864375
4 0.27186857 5 -0.036372612
4 0.27231528 4 -0.015412665
4 0.27243408 1 -0.021554906
4 0.27248973 6 -0.018007417
4 0.27255474 4 -0.014617518
4 0.27320412 1 -0.01203237
4 0.27321225 5 -0.0096402541
4 0.27322234 6 -0.018568274
4 0.27333711 5 0.020901722
4 0.2733935 6 -0.017214987
4 0.2734611 5 -0.018551272
4 0.27367494 6 -0.01676983
4 0.27368944 1 -0.033732585
4 0.27377455 3 -0.0037138714
4 0.27380433 5 -0.012208646
4 0.27395934 4 -0.017890333
4 0.27410952 4 -0.005364989
4 0.27413712 5 0.00087612591
4 0.274189 6 -0.016910887
4 0.27420703 2 -0.017415219
4 0.27450554 5 -0.049374149
4 0.27454548 1 0.010493163
4 0.27473751 3 0.0015783122
4 0.27475392 6 -0.019499381
4 0.27492864 2 -0.04149706
4 0.27493336 4 -0.016660817
4 0.27506732 6 -0.015686386
4 0.27513101 4 -0.012226581
4 0.27528208 4 0.12667924
4 0.27537018 6 -0.017070771
4 0.27539409 4 -0.011431425
4 0.27543487 5 -0.0069991706
4 0.27549278 4 -0.0148767
4 0.27566389 5 -0.017385183
4 0.27568858 5 -0.030012935
4 0.27581383 5 -0.013010156
4 0.27581403 4 -0.013128433
4 0.27583242 4 -0.015331246
4 0.27596953 5 -0.03030971
4 0.27608047 5 -0.044892866
4 0.2761973 4 0.005411349
4 0.27642809 6 -0.01662193
4 0.27657213 6 -0.015897829
4 0.27672301 1 0.0104587
4 0.27674706 6 -0.017204143
4 0.27684005 6 -0.017767982
4 0.27685643 4 -0.012799337
4 0.2770617 4 -0.01402073
4 0.27710382 5 -0.013321072
4 0.27710557 6 -0.015506359
4 0.2771087 6 -0.017248532
4 0.27721839 6 -0.016698134
4 0.27725952 4 -0.0048038739
4 0.27728983 4 -0.0099312438
4 0.27731664 6 -0.017055974
4 0.27732543 6 -0.018180619
4 0.27740118 6 -0.017043803
4 0.27742856 4 -0.057169731
4 0.27748275 6 -0.017005809
4 0.27751716 4 -0.0040593567
4 0.27753373 5 -0.048244353
4 0.27780483 4 -0.036323811
4 0.27796689 4 0.0002353859
4 0.27799381 5 -0.0052553965
4 0.27799739 4 -0.01328597
4 0.27805019 4 -0.016252849
4 0.27806382 6 -0.018812708
4 0.27821911 1 -0.024317013
4 0.27825064 6 -0.018024047
4 0.27825684 4 -0.016752712
4 0.27831789 6 -0.017513229
4 0.27861241 6 -0.016744862
4 0.27869661 6 -0.016529127
4 0.27872577 4 -0.028978167
4 0.27885312 5 -0.028739355
4 0.27901789 2 -0.020843435
4 0.27924636 6 -0.016580887
4 0.27944946 5 -0.018085928
4 0.27963328 5 -0.030560045
4 0.28014898 5 -0.023329188
4 0.28017578 4 -0.010445598
4 0.28029271 6 -0.015953791
4 0.28035575 6 -0.015589391
4 0.28055182 6 -0.015765129
4 0.28055394 4 0.028599996
4 0.2807251 6 -0.016330983
4 0.28072709 5 -0.029906051
4 0.28084628 4 -0.021385093
4 0.28096328 2 -0.024715802
4 0.28102791 5 -0.014189564
4 0.28113989 5 -0.024462626
4 0.28118107 4 -0.012872911
4 0.28124873 5 -0.019284539
4 0.28141963 5 -0.018489534
4 0.28148819 5 -0.029252444
4 0.28155688 4 -0.014095673
4 0.2817674 5 -0.025205551
4 0.28200991 5 -0.032682629
4 0.28204284 4 -0.057987551
4 0.28222232 6 -0.016935802
4 0.28243899 1 0.001155636
4 0.28260885 5 -0.01808229
4 0.28273831 5 -0.017324312
4 0.28302122 5 0.020707886
4 0.28314011 5 -0.021003469
4 0.28319449 5 -0.024927815
4 0.28341065 5 -0.023547821
4 0.28369547 6 -0.01736667
4 0.28384658 4 -0.028349849
4 0.28402036 1 -0.015717841
4 0.28407807 6 -0.017065177
4 0.28422452 6 -0.018274176
4 0.2842585 5 -0.021144586
4 0.28426048 3 -0.028545838
4 0.28472725 4 -0.0092622469
4 0.28512039 1 0.0067621401
4 0.2854892 5 -0.024575917
4 0.28550945 1 -0.025785907
4 0.2855496 4 -0.072470086
4 0.28585883 6 -0.014763411
4 0.28599478 4 -0.0176916
4 0.28617733 4 -0.020494997
4 0.28638505 5 -0.083568838
4 0.28671326 1 -0.020601225
4 0.28750332 2 -0.048242483
4 0.28833576 1 0.01508198
4 0.28836911 1 -0.012305963
4 0.28846121 4 -0.023680076
4 0.28852873 4 -0.018765023
4 0.28900955 6 -0.018282427
4 0.28978779 6 -0.014542375
4 0.28987434 2 -0.024056563
4 0.28996373 1 -0.018980389
4 0.29163418 1 -0.014972881
4 0.29192158 1 -0.010980288
4 0.29224468 6 -0.016465621
4 0.2924326 6 -0.017878346
4 0.29353396 3 -0.007301699
4 0.29491553 1 -0.020137607
4 0.2957943 2 -0.036844175
4 0.29749006 5 -0.0040575498
4 0.29807391 2 -0.20173135
4 0.29821999 2 -0.022570919
4 0.30029053 1 -0.055739891
4 0.30127859 2 -0.0081853394
4 0.30166119 1 -0.019919391
4 0.30233239 3 0.031498918
4 0.30247452 1 -0.015351499
4 0.30344228 1 -0.022841831
4 0.30447714 1 -0.017665493
4 0.30506435 2 -0.0056742337
4 0.30611912 5 -0.007766932
4 0.30833231 2 -0.031230345
4 0.30861379 6 -0.036677174
4 0.30882643 5 -0.036619566
4 0.30906248 1 -0.0090706387
4 0.30915404 1 0.046080947
4 0.30990241 3 0.021053218
4 0.31023328 5 -0.044826469
4 0.31210237 4 -0.047990691
4 0.31364281 2 -0.0021203364
4 0.31564506 1 -0.018495012
4 0.3172964 3 -0.022770336
4 0.31756167 1 0.0054502873
4 0.31831507 1 -0.021271136
4 0.32140238 3 0.02575832
4 0.32496752 2 0.035031384
4 0.32498849 1 0.0072651168
4 0.32661005 1 -0.016921005
4 0.32779551 6 -0.015229268
4 0.32860731 3 0.013722763
4 0.33356457 2 -0.012958909
4 0.33398592 3 0.006971351
4 0.33411519 2 -0.13109183
4 0.33525867 5 0.075461569
4 0.33770701 1 -0.0042082511
4 0.33823101 2 -0.00090524071
4 0.33903608 2 -0.040870077
4 0.3416868 3 -0.034447458
4 0.34234961 1 0.011521256
4 0.34391723 6 -0.031638123
4 0.34577011 3 0.008331067
4 0.34684312 1 -0.0011256259
4 0.34839724 3 -0.032357253
4 0.34863245 2 -0.041476271
4 0.35510843 3 0.018031926
4 0.35522774 3 -0.0017599745
4 0.35770991 6 -0.035391223
4 0.35804906 3 -0.028888096
4 0.36323991 2 -0.091988202
4 0.36400551 3 -0.011985323
4 0.36403235 3 -0.042051321
4 0.36526137 6 0.0084160269
4 0.36579586 2 -0.015943004
4 0.36712484 5 0.24610584
4 0.3708507 3 0.02314204
4 0.37154184 2 -0.036892063
4 0.37374556 3 -0.046482279
4 0.37661057 2 -0.010742054
4 0.3789949 3 -0.05024955
4 0.38604971 2 -0.011091889
4 0.39366628 2 -0.010218646
4 0.39858287 5 0.18626034
4 0.40689452 3 -0.027527223
4 0.48249021 3 -0.021489383
5 -0.029595164 2 -0.13771658
5 -0.01321445 2 -0.15509928
5 0.074787876 3 -0.026592228
5 0.075547189 3 0.035737002
5 0.11418016 3 -0.047294584
5 0.12080064 4 0.14263826
5 0.12181363 2 0.012983925
5 0.12555853 3 -0.049695407
5 0.13125238 6 -0.021430718
5 0.15810088 2 -0.040473867
5 0.17910807 2 -0.18388452
5 0.18038232 3 0.017640024
5 0.18082048 1 -0.0022807914
5 0.18357982 2 -0.12721314
5 0.18530276 3 0.0087763759
5 0.18710156 2 -0.14179973
5 0.18817546 3 -0.033564779
5 0.19515077 1 -0.027844824
5 0.19695721 5 0.056389711
5 0.19741556 3 -0.024498293
5 0.19850034 2 0.012283343
5 0.19897492 1 -0.127407
5 0.19899162 2 -0.0024547009
5 0.20180862 2 0.0085370392
5 0.20255027 3 -0.017048805
5 0.20503334 1 -0.004160615
5 0.20543693 2 0.00082789418
5 0.20573977 2 -0.045829629
5 0.20944376 2 -0.027161792
5 0.21209067 1 -0.023546212
5 0.21295066 2 -0.01838825
5 0.21488596 3 0.015583359
5 0.21680114 3 -0.058330469
5 0.21738805 1 -0.0051811277
5 0.22117875 1 -0.054174753
5 0.22356805 1 -0.058518618
5 0.22372438 1 -0.021565951
5 0.22529531 3 -0.060228134
5 0.22616075 6 -0.032703273
5 0.22620799 1 -0.014344769
5 0.22975245 3 -0.05100915
5 0.23027579 1 -0.0029833681
5 0.23142361 1 -0.017075694
5 0.23427527 1 0.017654419
5 0.23452938 1 -0.0087610011
5 0.23494583 1 -0.0075978644
5 0.23587587 6 -0.017576226
5 0.23786802 4 0.06967898
5 0.23975482 1 -0.016195432
5 0.24050929 2 -0.026824856
5 0.24088216 2 0.0090796316
5 0.24111291 1 -0.040048157
5 0.24206269 1 -0.047474036
5 0.24265357 6 -0.013205916
5 0.24275744 1 -0.00075816579
5 0.24278858 2 0.015806633
5 0.24486664 4 0.002317532
5 0.24597439 3 -0.031890885
5 0.24629555 2 -0.018970522
5 0.24642972 2 -0.012349029
5 0.2467954 1 -0.026464299
5 0.24720227 5 0.019418831
5 0.24871013 3 0.012314808
5 0.24892254 5 -0.05081451
5 0.24894849 6 -0.015019473
5 0.24990971 3 -0.0032318127
5 0.25043299 1 -0.054901682
5 0.25268551 3 -0.024835379
5 0.25320911 1 -0.045520017
5 0.25327712 1 -0.010775241
5 0.25456071 3 -0.039379137
5 0.25482202 2 0.0066358575
5 0.25612513 6 -0.013191967
5 0.25615433 4 -0.034265946
5 0.25851824 3 -0.037158751
5 0.25878924 5 -0.0043530319
5 0.25894125 1 0.0001826645
5 0.25913966 3 -0.017753991
5 0.25968094 6 -0.014541919
5 0.26047972 5 -0.032310015
5 0.2612768 4 0.015786385
5 0.26192646 1 -0.008083593
5 0.26242278 1 0.016056249
5 0.26303998 1 -0.025308313
5 0.26375943 3 0.047499744
5 0.26426907 6 -0.015356381
5 0.2659384 6 -0.017167037
5 0.26595632 5 -0.006667442
5 0.26791366 4 -0.018408409
5 0.26804369 4 -0.014861369
5 0.26812849 6 -0.014410619
5 0.26872071 2 0.002852084
5 0.26875287 1 -0.046958355
5 0.27044966 4 -0.022394246
5 0.27159427 2 -0.028985695
5 0.271998 5 0.016903657
5 0.27264024 4 -0.016228416
5 0.27275585 5 -0.0089249167
5 0.27300859 4 -0.0069017049
5 0.27311457 4 -0.015018818
5 0.27364874 4 -0.01562259
5 0.27383644 6 -0.018470003
5 0.27389678 6 -0.018333624
5 0.27407041 4 0.0019628469
5 0.27427982 5 -0.018908339
5 0.27435711 5 -0.022380131
5 0.27435965 5 -0.02244621
5 0.27439504 5 -0.0067474389
5 0.27446675 6 -0.018837189
5 0.27468606 6 -0.017398259
5 0.27471934 5 -0.021780337
5 0.27475355 6 -0.016348639
5 0.27482438 5 -0.027215765
5 0.27485031 6 -0.01604127
5 0.27503015 2 -0.048205132
5 0.27503885 4 -0.01600756
5 0.27515858 6 -0.017210267
5 0.27516393 5 -0.0071232472
5 0.27517386 6 -0.015682453
5 0.27541002 4 -0.0076771766
5 0.27543356 5 -0.030908181
5 0.27549067 4 -0.011908053
5 0.27552393 5 -0.031934758
5 0.27570584 6 -0.016185794
5 0.27576663 5 -0.011643955
5 0.27577535 5 -0.017373061
5 0.27583885 5 -0.019245117
5 0.27604595 6 -0.01585544
5 0.27605631 6 -0.017280921
5 0.27613474 3 0.0018265436
5 0.27614594 5 -0.012170929
5 0.27615756 6 -0.017925325
5 0.27617573 6 -0.015495426
5 0.27621921 4 -0.017337522
5 0.27628775 5 -0.0086810748
5 0.27640185 4 -0.01445693
5 0.27670047 6 -0.017401435
5 0.27689933 3 0.017893855
5 0.27693786 5 -0.010382468
5 0.27695929 5 -0.0030107488
5 0.27697908 5 -0.023169356
5 0.27699958 4 -0.02525726
5 0.27705586 6 -0.017035388
5 0.27716646 5 0.00037391287
5 0.27727594 6 -0.016585315
5 0.2774361 6 -0.018239007
5 0.2774492 4 -0.016718371
5 0.27751085 5 -0.018852345
5 0.27756332 4 -0.017451
5 0.27758551 4 -0.016666574
5 0.27768061 6 -0.017184883
5 0.27770711 4 -0.0065165993
5 0.27771076 6 -0.016514386
5 0.27778224 4 -0.018335158
5 0.27786886 4 -0.017912133
5 0.27792867 4 -0.019371201
5 0.27795738 4 -0.017634022
5 0.27802502 5 -0.017025198
5 0.27803294 6 -0.017393378
5 0.27820869 6 -0.017757476
5 0.27857697 3 -0.0020487016
5 0.27861767 4 -0.014431964
5 0.27866474 5 -0.032790496
5 0.27870455 6 -0.016360639
5 0.27876023 2 0.0050113087
5 0.27880448 5 -0.017506022
5 0.27900791 5 -0.020434043
5 0.27903149 5 -0.006192167
5 0.2791094 5 -0.021106346
5 0.27931286 6 -0.018870441
5 0.27933192 4 -0.022187931
5 0.2794083 6 -0.016851483
5 0.27953649 5 -0.031443794
5 0.27956997 6 -0.01845475
5 0.27963345 5 -0.0191739
5 0.27969369 4 -0.016558699
5 0.27969764 6 -0.018038713
5 0.27971707 4 -0.007285104
5 0.27982103 2 0.011858998
5 0.27982846 5 -0.0055066311
5 0.27988052 5 -0.02071467
5 0.28001224 4 -0.011567908
5 0.28008589 6 -0.017402548
5 0.28034562 6 -0.015836214
5 0.28047468 5 -0.018976102
5 0.28049483 4 -0.018677425
5 0.28056696 5 -0.016664014
5 0.2805821 5 -0.011794506
5 0.28080467 5 -0.019856744
5 0.28098394 5 -0.0082996595
5 0.28108608 6 -0.019006838
5 0.28122698 4 -0.014494686
5 0.28128691 2 -0.034802526
5 0.28213962 4 -0.015997534
5 0.28240857 4 -0.018014891
5 0.28260973 5 -0.033830384
5 0.28272557 5 -0.02334463
5 0.28283651 5 -0.0089054833
5 0.28286587 2 -0.025741225
5 0.28287247 4 -0.015263164
5 0.28297777 6 -0.01205691
5 0.28298767 6 -0.017558121
5 0.28316633 5 -0.016961363
5 0.28339096 6 -0.01740432
5 0.28342351 6 -0.017809186
5 0.28376718 6 -0.016931096
5 0.28399551 5 -0.02101954
5 0.28416228 5 -0.046540223
5 0.28428726 1 -0.021736532
5 0.28446165 1 -0.029960687
5 0.28471301 5 -0.0073963422
5 0.28482415 1 0.0064793698
5 0.28524939 3 -0.027630022
5 0.28588542 4 -0.026412624
5 0.28877233 4 -0.029864286
5 0.28960197 1 -0.0014044157
5 0.29024824 4 -0.014810354
5 0.29028719 6 -0.017847182
5 0.29063471 5 0.0031491665
5 0.29063575 4 -0.0530333
5 0.29173316 5 -0.027753292
5 0.29398061 1 0.0091110282
5 0.29437363 3 0.03145421
5 0.29496156 4 0.10088708
5 0.29659686 1 -0.027084668
5 0.29687678 2 -0.0020959153
5 0.29688239 1 -0.040237913
5 0.29704619 1 0.0025992483
5 0.29745142 5 -0.053719594
5 0.29758243 4 -0.023350527
5 0.29857047 2 -0.0042797613
5 0.30170926 5 -0.0023877425
5 0.3017675 1 -0.033845506
5 0.30185875 1 -0.019949357
5 0.30187688 1 -0.021695557
5 0.30535108 2 -0.02877999
5 0.30557077 2 -0.066955645
5 0.30613493 3 0.0072380232
5 0.30678646 3 0.099754984
5 0.30918786 6 -0.015817873
5 0.31015977 5 0.018052605
5 0.31149451 1 0.0095462177
5 0.31201819 3 -0.034053609
5 0.3132042 1 0.012623258
5 0.31517148 2 -0.025933201
5 0.31668289 4 -0.10000638
5 0.31852328 3 -0.02734854
5 0.31993965 2 -0.11860037
5 0.31998302 1 -0.023531253
5 0.32037131 6 -0.024488578
5 0.32232811 2 -0.0012335274
5 0.32439984 1 -0.018425196
5 0.32524092 2 0.0010556245
5 0.32546189 6 -0.036988797
5 0.32660894 1 -0.0070333079
5 0.32773782 1 0.0062108251
5 0.32786904 1 -0.0040773374
5 0.32838864 2 0.01025128
5 0.32839403 6 -0.01565107
5 0.32962567 1 0.0065155194
5 0.33578966 3 -0.039023082
5 0.33606288 1 -0.01867498
5 0.34211244 1 -0.04419375
5 0.34233159 1 -0.032934593
5 0.34236147 6 -0.014674551
5 0.34335917 1 -0.0034264729
5 0.34525312 6 -0.047478082
5 0.3465765 2 -0.032093667
5 0.3474603 2 -0.034803415
5 0.34894838 2 -0.027330247
5 0.35030454 3 -0.050405259
5 0.35051994 1 -0.00055360044
5 0.352242 3 0.027333299
5 0.35641935 1 0.0018970401
5 0.357201 1 -0.0080011041
5 0.3594459 3 0.011028261
5 0.36093061 2 -0.019676513
5 0.36121188 6 -0.022512242
5 0.36480627 3 0.036602585
5 0.3686516 2 -0.030051586
5 0.37980952 1 -3.8656773e-05
5 0.37989241 3 -0.014351783
5 0.38125396 2 -0.037975598
5 0.38317515 1 -0.0021028503
5 0.38477687 3 -0.026136801
5 0.38871914 2 -0.02434702
5 0.39003935 2 -0.020547907
5 0.39106963 2 -0.021201819
5 0.39933054 3 0.0072526219
5 0.41012126 3 0.013274691
5 0.41800989 2 -0.016577127
5 0.42147549 3 -0.0012932451
5 0.42499285 3 -0.018163947
5 0.42892529 2 -0.037567685
5 0.43103639 3 0.031835467
5 0.43563467 3 0.0089628282
5 0.43865363 3 -0.015919992
5 0.44114567 3 -0.045429233
5 0.44245083 5 0.21276764
5 0.44771752 5 0.20709635
5 0.45014933 3 -0.038635196
5 0.49817741 3 0.031391993
6 -0.85384825 6 0.20536516
6 -0.36723978 6 0.087724044
6 0.070536278 6 0.0058903436
6 0.084683464 3 0.063915756
6 0.08892754 3 -0.033534888
6 0.090659537 3 0.032572755
6 0.10772883 3 -0.00099842537
6 0.11131242 3 -0.0015154049
